FSSSI,CERTHHSZ,FSSLTDED,FSERNDED,FSUSIZE,FSDIS,REALPROP,FSERNDE2,SHELDED,FSGA,FSSTDDE2,FSNETINC,TPOV,LIQRESOR,FSASSET,RAWNET,FSNONCIT,FSNELDER,FSGRINC,FSTANF,WRK_POOR,FSEARN,FSSLTDE2,TANF_IND,FSWAGES,FSUNEARN,HWGT,FSTOTDE2,FSTOTDED,RAWERND,CAT_ELIG,VEHICLEA,FSVEHAST
623.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,134.0,489.0,76.0,0.0,0.0,489.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,755.9358167761003,134.0,134.0,0.0,1.0,1.0,0.0
0.0,2.0,385.0,0.0,2.0,0.0,0.0,0.0,385.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,0.0,159.0,1.0,0.0,293.0,607.3087090536789,293.0,519.0,0.0,1.0,1.0,0.0
0.0,4.0,417.0,0.0,4.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.1934740801225,0.0,556.0,0.0,1.0,4.0,0.0
0.0,3.0,116.0,244.0,3.0,0.0,0.0,360.0,77.0,0.0,201.0,729.0,88.0,0.0,0.0,767.0,0.0,0.0,1223.0,0.0,1.0,1223.0,116.0,0.0,1223.0,0.0,1032.3226323815186,494.0,494.0,245.0,0.0,1.0,0.0
0.0,6.0,417.0,0.0,6.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.8423974383853,0.0,603.0,0.0,1.0,2.6719999999999997,0.0
62.0,1.0,491.0,0.0,1.0,1.0,0.0,0.0,491.0,9.0,201.0,27.0,80.0,0.0,0.0,27.0,1.0,0.0,652.0,0.0,0.0,0.0,491.0,0.0,0.0,652.0,542.957981631341,625.0,625.0,0.0,1.0,2.6719999999999997,0.0
0.0,1.0,621.0,0.0,1.0,1.0,0.0,0.0,621.0,9.0,78.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,0.0,0.0,498.0,0.0,0.0,632.0,530.5213191465663,632.0,755.0,0.0,1.0,2.6719999999999997,0.0
623.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,489.0,76.0,0.0,0.0,489.0,0.0,1.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,755.9358167761003,134.0,134.0,0.0,1.0,2.6719999999999997,0.0
0.0,2.0,225.0,0.0,2.0,0.0,0.0,0.0,225.0,0.0,135.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,0.0,159.0,1.0,0.0,293.0,607.3087090536789,293.0,359.0,0.0,1.0,4.0,0.0
0.0,1.0,197.0,0.0,1.0,1.0,0.0,0.0,197.0,0.0,201.0,350.0,83.0,34.0,34.0,349.0,0.0,0.0,681.0,0.0,0.0,0.0,197.0,0.0,0.0,681.0,693.7525071191792,331.0,331.0,0.0,0.0,3.0,0.0
623.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,134.0,489.0,76.0,0.0,0.0,489.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,755.9358167761003,134.0,134.0,0.0,1.0,1.0,0.0
0.0,4.0,325.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.1934740801227,0.0,464.0,0.0,0.0,1.0,0.0
0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,134.0,159.0,27.0,0.0,0.0,159.0,0.0,0.0,293.0,293.0,0.0,0.0,0.0,1.0,0.0,293.0,681.928680477616,134.0,134.0,0.0,1.0,1.0,0.0
415.0,4.0,334.0,0.0,4.0,1.0,0.0,0.0,334.0,0.0,151.0,0.0,25.0,0.0,0.0,0.0,4.0,0.0,415.0,0.0,0.0,0.0,276.0,0.0,0.0,415.0,798.1934740801227,415.0,473.0,0.0,1.0,1.0,0.0
0.0,1.0,201.0,0.0,1.0,1.0,0.0,0.0,230.0,0.0,201.0,607.0,115.0,0.0,0.0,521.0,0.0,0.0,942.0,0.0,0.0,0.0,201.0,0.0,0.0,942.0,755.9358167761003,335.0,335.0,0.0,0.0,1.0,0.0
0.0,2.0,417.0,0.0,2.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,0.0,159.0,1.0,0.0,293.0,607.3087090536789,293.0,551.0,0.0,1.0,1.0,0.0
0.0,2.0,275.0,175.0,2.0,0.0,0.0,263.0,276.0,0.0,201.0,295.0,80.0,375.0,375.0,293.0,0.0,0.0,879.0,0.0,1.0,879.0,275.0,0.0,879.0,0.0,745.6665724628629,584.0,584.0,175.0,0.0,3.0,0.0
0.0,3.0,417.0,0.0,3.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,23.0,6.0,6.0,0.0,0.0,0.0,320.0,273.0,0.0,0.0,186.0,1.0,0.0,320.0,691.8690125167155,320.0,551.0,0.0,1.0,3.0,0.0
0.0,3.0,29.0,236.0,3.0,0.0,0.0,265.0,29.0,0.0,163.0,781.0,85.0,30.0,30.0,781.0,0.0,0.0,1180.0,0.0,1.0,1180.0,29.0,0.0,1180.0,0.0,1055.6413734545476,399.0,399.0,236.0,0.0,6.0,0.0
0.0,2.0,417.0,0.0,2.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.308709053679,0.0,551.0,0.0,0.0,3.0,0.0
0.0,2.0,61.0,0.0,2.0,0.0,0.0,0.0,61.0,0.0,195.0,66.0,24.0,0.0,0.0,65.0,0.0,0.0,261.0,261.0,0.0,0.0,61.0,1.0,0.0,261.0,638.4003639944949,195.0,195.0,0.0,1.0,1.0,0.0
0.0,2.0,417.0,0.0,2.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.3087090536791,0.0,551.0,0.0,0.0,1.0,0.0
0.0,3.0,417.0,0.0,3.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,293.0,293.0,0.0,0.0,159.0,1.0,0.0,293.0,691.8690125167157,293.0,551.0,0.0,0.0,4.0,0.0
0.0,1.0,0.0,236.0,1.0,0.0,0.0,236.0,0.0,0.0,134.0,813.0,145.0,2070.0,2070.0,815.0,0.0,1.0,1183.0,0.0,1.0,1183.0,0.0,0.0,0.0,0.0,755.9358167761003,370.0,370.0,234.0,0.0,3.0,0.0
393.0,1.0,333.0,0.0,1.0,1.0,0.0,0.0,333.0,9.0,201.0,161.0,77.0,0.0,0.0,161.0,0.0,0.0,628.0,0.0,0.0,0.0,333.0,0.0,0.0,628.0,605.1412908082935,467.0,467.0,0.0,1.0,1.0,0.0
343.0,1.0,166.0,0.0,1.0,0.0,0.0,0.0,167.0,0.0,201.0,343.0,79.0,0.0,0.0,343.0,0.0,1.0,643.0,0.0,0.0,0.0,166.0,0.0,0.0,643.0,690.643341186565,300.0,300.0,0.0,1.0,4.0,0.0
0.0,3.0,94.0,138.0,3.0,0.0,0.0,207.0,95.0,0.0,201.0,327.0,50.0,40.0,40.0,326.0,0.0,0.0,693.0,0.0,1.0,693.0,94.0,0.0,693.0,0.0,844.2181209012854,366.0,366.0,139.0,0.0,3.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,580.0,87.0,0.0,0.0,580.0,0.0,1.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,755.9358167761003,134.0,134.0,0.0,0.0,1.0,0.0
0.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,69.0,0.0,201.0,491.0,85.0,806.0,806.0,490.0,0.0,1.0,693.0,0.0,0.0,0.0,68.0,0.0,0.0,693.0,755.9358167761003,202.0,202.0,0.0,0.0,3.0,0.0
623.0,1.0,138.0,0.0,1.0,1.0,0.0,0.0,139.0,0.0,201.0,351.0,76.0,0.0,0.0,351.0,0.0,0.0,623.0,0.0,0.0,0.0,138.0,0.0,0.0,623.0,693.7525071191794,272.0,272.0,0.0,1.0,1.0,0.0
0.0,2.0,177.0,0.0,2.0,0.0,0.0,0.0,178.0,0.0,201.0,80.0,36.0,0.0,0.0,80.0,0.0,0.0,391.0,0.0,0.0,0.0,177.0,0.0,0.0,391.0,814.4381497261011,311.0,311.0,0.0,0.0,3.0,0.0
0.0,1.0,619.0,188.0,1.0,0.0,0.0,255.0,618.0,0.0,174.0,0.0,115.0,0.0,0.0,0.0,0.0,1.0,942.0,0.0,1.0,942.0,592.0,0.0,942.0,0.0,817.7412583460924,942.0,969.0,188.0,0.0,3.0,0.0
543.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,201.0,309.0,66.0,0.0,0.0,309.0,0.0,1.0,543.0,0.0,0.0,0.0,100.0,0.0,0.0,543.0,762.658276758112,234.0,234.0,0.0,1.0,1.0,0.0
340.0,1.0,311.0,0.0,1.0,1.0,0.0,0.0,311.0,9.0,201.0,207.0,80.0,0.0,0.0,207.0,0.0,0.0,652.0,0.0,0.0,0.0,311.0,0.0,0.0,652.0,781.0192706207721,445.0,445.0,0.0,1.0,4.0,0.0
0.0,5.0,414.0,0.0,5.0,0.0,0.0,0.0,414.0,0.0,173.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,506.0,506.0,0.0,0.0,344.0,1.0,0.0,506.0,828.2204288502048,506.0,576.0,0.0,1.0,4.0,0.0
0.0,3.0,393.0,153.0,3.0,0.0,0.0,230.0,392.0,0.0,201.0,331.0,73.0,480.0,480.0,331.0,0.0,0.0,1011.0,0.0,1.0,767.0,393.0,0.0,767.0,244.0,777.9667941284011,680.0,680.0,153.0,0.0,6.0,0.0
0.0,3.0,417.0,76.0,3.0,0.0,0.0,76.0,534.0,0.0,134.0,74.0,51.0,182.0,182.0,298.0,0.0,0.0,701.0,0.0,1.0,384.0,417.0,0.0,384.0,317.0,823.5731337227505,627.0,627.0,76.0,0.0,3.0,0.0
0.0,6.0,150.0,345.0,6.0,0.0,0.0,495.0,150.0,0.0,279.0,1856.0,114.0,8.0,8.0,1855.0,0.0,0.0,2537.0,0.0,1.0,1729.0,150.0,0.0,1729.0,808.0,505.67294306976805,681.0,681.0,346.0,0.0,3.0,0.0
0.0,2.0,365.0,0.0,2.0,0.0,0.0,0.0,365.0,0.0,155.0,0.0,41.0,26.0,26.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,319.0,0.0,0.0,453.0,828.6531127165478,453.0,499.0,0.0,0.0,3.0,0.0
0.0,4.0,417.0,0.0,4.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.2618584670116,0.0,556.0,0.0,0.0,6.0,0.0
623.0,5.0,250.0,287.0,5.0,1.0,0.0,431.0,250.0,0.0,243.0,1360.0,106.0,0.0,0.0,1359.0,0.0,0.0,2059.0,0.0,1.0,1436.0,250.0,0.0,1436.0,623.0,586.5660580126132,699.0,699.0,287.0,0.0,3.0,0.0
0.0,1.0,137.0,0.0,1.0,0.0,0.0,0.0,137.0,0.0,201.0,243.0,63.0,185.0,185.0,243.0,0.0,1.0,514.0,0.0,0.0,0.0,137.0,0.0,0.0,514.0,774.5040792501508,271.0,271.0,0.0,0.0,1.0,0.0
0.0,5.0,9.0,363.0,5.0,0.0,0.0,372.0,9.0,0.0,171.0,1283.0,93.0,56.0,56.0,1282.0,0.0,0.0,1817.0,0.0,1.0,1817.0,9.0,0.0,1817.0,0.0,600.188730878458,534.0,534.0,363.0,0.0,3.0,0.0
0.0,2.0,188.0,78.0,2.0,1.0,0.0,117.0,189.0,0.0,201.0,803.0,109.0,457.0,457.0,802.0,0.0,0.0,1203.0,0.0,1.0,391.0,188.0,0.0,391.0,812.0,685.9111926874803,400.0,400.0,78.0,0.0,6.0,0.0
0.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,147.0,453.0,36.0,12.0,12.0,452.0,0.0,0.0,600.0,0.0,0.0,0.0,8.0,0.0,0.0,600.0,755.7104015211478,147.0,147.0,0.0,0.0,3.0,0.0
623.0,1.0,210.0,0.0,1.0,1.0,0.0,0.0,211.0,0.0,201.0,279.0,76.0,0.0,0.0,279.0,0.0,0.0,623.0,0.0,0.0,0.0,210.0,0.0,0.0,623.0,767.9888878795294,344.0,344.0,0.0,1.0,4.0,0.0
0.0,3.0,417.0,0.0,3.0,0.0,0.0,0.0,653.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,427.0,364.0,0.0,0.0,293.0,1.0,0.0,427.0,836.6035164639932,427.0,551.0,0.0,1.0,4.0,0.0
588.0,1.0,191.0,28.0,1.0,1.0,0.0,42.0,191.0,0.0,201.0,377.0,89.0,0.0,0.0,377.0,0.0,0.0,730.0,0.0,1.0,142.0,191.0,0.0,142.0,588.0,750.8124742660733,353.0,353.0,28.0,1.0,1.0,0.0
0.0,2.0,417.0,0.0,2.0,0.0,0.0,0.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.6531127165478,0.0,551.0,0.0,1.0,5.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,640.0,95.0,0.0,0.0,640.0,0.0,1.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,774.0,731.8591902788112,134.0,134.0,0.0,0.0,1.0,0.0
0.0,2.0,305.0,0.0,2.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.6531127165478,0.0,439.0,0.0,0.0,3.0,0.0
0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,186.0,1219.0,65.0,0.0,0.0,1219.0,0.0,1.0,1463.0,577.0,0.0,0.0,0.0,1.0,0.0,1463.0,618.8003568687385,244.0,244.0,0.0,1.0,3.0,0.0
0.0,2.0,44.0,230.0,2.0,0.0,0.0,274.0,90.0,0.0,178.0,742.0,105.0,1.0,1.0,90.0,0.0,0.0,1150.0,0.0,1.0,1150.0,44.0,0.0,1150.0,0.0,696.5724149303151,408.0,408.0,230.0,0.0,3.0,0.0
0.0,2.0,330.0,0.0,2.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,18.0,1992.0,1992.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,67.0,0.0,0.0,201.0,828.6531127165478,201.0,464.0,0.0,0.0,3.0,0.0
0.0,3.0,417.0,0.0,3.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.6035164639932,0.0,551.0,0.0,1.0,4.0,0.0
0.0,2.0,22.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,156.0,544.0,64.0,473.0,473.0,544.0,0.0,2.0,700.0,0.0,0.0,0.0,22.0,0.0,0.0,700.0,732.1098224064315,156.0,156.0,0.0,0.0,3.0,0.0
0.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,160.0,731.0,109.0,217.0,217.0,730.0,0.0,1.0,891.0,0.0,0.0,0.0,26.0,0.0,0.0,891.0,731.8591902788112,160.0,160.0,0.0,0.0,2.0,0.0
0.0,1.0,337.0,80.0,1.0,0.0,0.0,0.0,337.0,0.0,50.0,0.0,49.0,117.0,117.0,0.0,0.0,0.0,400.0,0.0,1.0,400.0,186.0,0.0,0.0,0.0,817.7412583460924,400.0,551.0,80.0,0.0,3.0,0.0
279.0,1.0,103.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0,201.0,407.0,79.0,0.0,0.0,407.0,0.0,1.0,644.0,0.0,0.0,0.0,103.0,0.0,0.0,644.0,745.4818631446558,237.0,237.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.7412583460924,0.0,134.0,0.0,0.0,1.0,0.0
520.0,1.0,242.0,50.0,1.0,1.0,0.0,75.0,241.0,0.0,201.0,344.0,94.0,0.0,0.0,344.0,0.0,0.0,770.0,0.0,1.0,250.0,242.0,0.0,250.0,520.0,756.7353755120928,426.0,426.0,50.0,1.0,1.0,0.0
0.0,4.0,417.0,0.0,4.0,0.0,0.0,0.0,417.0,0.0,0.0,0.0,19.0,392.0,392.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,182.0,0.0,0.0,321.0,836.2618584670117,321.0,556.0,0.0,0.0,3.0,0.0
623.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,602.0,134.0,1091.0,150.0,0.0,0.0,1091.0,0.0,1.0,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,731.8591902788112,134.0,134.0,0.0,1.0,1.0,0.0
342.0,1.0,302.0,22.0,1.0,1.0,0.0,33.0,301.0,9.0,201.0,304.0,93.0,0.0,0.0,304.0,0.0,0.0,762.0,0.0,1.0,113.0,302.0,0.0,113.0,649.0,763.842857007316,458.0,458.0,22.0,1.0,1.0,0.0
0.0,2.0,305.0,0.0,2.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.6531127165478,0.0,439.0,0.0,0.0,1.0,0.0
0.0,3.0,305.0,0.0,3.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,836.6035164639932,108.0,439.0,0.0,0.0,1.0,0.0
0.0,2.0,151.0,0.0,2.0,0.0,0.0,0.0,151.0,0.0,201.0,956.0,122.0,0.0,0.0,955.0,0.0,0.0,1341.0,0.0,0.0,0.0,151.0,0.0,0.0,1341.0,666.3656185756163,385.0,385.0,0.0,0.0,6.0,0.0
0.0,1.0,293.0,0.0,1.0,0.0,0.0,0.0,293.0,375.0,149.0,0.0,46.0,30.0,30.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,241.0,0.0,0.0,375.0,817.7412583460924,375.0,427.0,0.0,1.0,3.0,0.0
0.0,1.0,64.0,13.0,1.0,0.0,0.0,0.0,64.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,817.7412583460924,68.0,211.0,13.0,0.0,2.6719999999999997,0.0
0.0,2.0,137.0,110.0,2.0,0.0,0.0,165.0,137.0,0.0,201.0,299.0,66.0,0.0,0.0,298.0,0.0,0.0,723.0,171.0,1.0,552.0,137.0,1.0,552.0,171.0,775.3470015023732,424.0,424.0,110.0,1.0,4.0,0.0
0.0,5.0,256.0,389.0,5.0,0.0,0.0,584.0,256.0,0.0,243.0,1142.0,100.0,0.0,0.0,1140.0,0.0,0.0,1949.0,0.0,1.0,1949.0,256.0,0.0,1949.0,0.0,625.0649161117396,807.0,807.0,389.0,0.0,5.0,0.0
368.0,2.0,225.0,154.0,2.0,1.0,0.0,231.0,225.0,0.0,201.0,834.0,122.0,721.0,721.0,833.0,0.0,0.0,1347.0,0.0,1.0,773.0,225.0,0.0,773.0,574.0,680.5805815660627,513.0,513.0,154.0,0.0,2.6719999999999997,0.0
0.0,1.0,106.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,201.0,431.0,90.0,1512.0,1512.0,431.0,0.0,1.0,735.0,0.0,0.0,0.0,106.0,0.0,0.0,735.0,741.3358322724423,304.0,304.0,0.0,0.0,3.0,0.0
153.0,1.0,396.0,0.0,1.0,0.0,0.0,0.0,396.0,9.0,201.0,122.0,80.0,0.0,0.0,122.0,0.0,1.0,652.0,0.0,0.0,0.0,396.0,0.0,0.0,652.0,795.8265237358206,530.0,530.0,0.0,1.0,4.0,0.0
0.0,3.0,345.0,176.0,3.0,0.0,0.0,264.0,345.0,0.0,201.0,75.0,64.0,0.0,0.0,74.0,0.0,0.0,881.0,0.0,1.0,881.0,345.0,0.0,881.0,0.0,822.9808435981488,806.0,806.0,176.0,0.0,2.6719999999999997,0.0
0.0,1.0,36.0,0.0,1.0,1.0,0.0,0.0,36.0,0.0,170.0,642.0,99.0,0.0,0.0,642.0,0.0,0.0,812.0,0.0,0.0,0.0,36.0,0.0,0.0,812.0,731.8591902788112,170.0,170.0,0.0,0.0,2.6719999999999997,0.0
351.0,1.0,250.0,0.0,1.0,0.0,0.0,0.0,250.0,0.0,201.0,259.0,79.0,0.0,0.0,258.0,0.0,1.0,643.0,0.0,0.0,0.0,250.0,0.0,0.0,643.0,771.5426286271411,384.0,384.0,0.0,1.0,1.0,0.0
84.0,1.0,182.0,0.0,1.0,1.0,0.0,0.0,182.0,0.0,201.0,327.0,79.0,0.0,0.0,326.0,0.0,0.0,643.0,0.0,0.0,0.0,182.0,0.0,0.0,643.0,759.6968261351024,316.0,316.0,0.0,1.0,1.0,0.0
17.0,1.0,95.0,0.0,1.0,1.0,0.0,0.0,95.0,9.0,201.0,423.0,80.0,0.0,0.0,422.0,0.0,0.0,652.0,0.0,0.0,0.0,95.0,0.0,0.0,652.0,742.5204125216461,229.0,229.0,0.0,1.0,4.0,0.0
0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,134.0,666.0,58.0,0.0,0.0,666.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,718.1454915436052,134.0,134.0,0.0,0.0,1.0,0.0
0.0,1.0,326.0,0.0,1.0,1.0,0.0,0.0,326.0,0.0,201.0,221.0,83.0,0.0,0.0,220.0,0.0,0.0,681.0,0.0,0.0,0.0,326.0,0.0,0.0,681.0,778.6501101223644,460.0,460.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.7412583460924,0.0,134.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.7412583460924,0.0,134.0,0.0,0.0,1.0,0.0
0.0,2.0,0.0,196.0,2.0,0.0,0.0,196.0,0.0,0.0,134.0,650.0,89.0,352.0,352.0,650.0,0.0,0.0,980.0,0.0,1.0,980.0,0.0,0.0,980.0,0.0,713.1565384191695,330.0,330.0,196.0,0.0,6.0,0.0
1226.0,7.0,0.0,0.0,7.0,1.0,0.0,0.0,89.0,0.0,186.0,1040.0,49.0,0.0,0.0,952.0,0.0,0.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.0,631.4890816129997,186.0,186.0,0.0,0.0,1.0,0.0
0.0,4.0,161.0,352.0,4.0,0.0,0.0,513.0,161.0,0.0,209.0,1257.0,118.0,171.0,171.0,1256.0,0.0,0.0,1971.0,0.0,1.0,1764.0,161.0,0.0,1764.0,207.0,612.9684814920804,714.0,714.0,352.0,1.0,6.0,0.0
0.0,3.0,228.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,298.0,0.0,1.0,53.0,154.0,0.0,0.0,245.0,836.6035164639932,298.0,372.0,11.0,0.0,1.0,0.0
0.0,8.0,0.0,380.0,8.0,0.0,0.0,380.0,0.0,0.0,186.0,1338.0,68.0,77.0,77.0,1337.0,8.0,0.0,1904.0,0.0,1.0,1904.0,0.0,0.0,1904.0,0.0,581.9873432740571,566.0,566.0,380.0,0.0,6.0,0.0
0.0,2.0,305.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,828.6531127165478,50.0,439.0,0.0,0.0,1.0,0.0
0.0,6.0,180.0,0.0,6.0,0.0,0.0,0.0,81.0,0.0,279.0,69.0,19.0,0.0,0.0,69.0,0.0,0.0,435.0,435.0,0.0,0.0,180.0,1.0,0.0,435.0,823.1404498564078,366.0,366.0,0.0,1.0,4.0,0.0
623.0,3.0,0.0,43.0,3.0,1.0,0.0,43.0,0.0,0.0,134.0,958.0,82.0,0.0,0.0,957.0,0.0,0.0,1135.0,293.0,1.0,219.0,0.0,1.0,0.0,916.0,666.6162507032366,177.0,177.0,44.0,1.0,4.0,0.0
0.0,3.0,193.0,148.0,3.0,0.0,0.0,222.0,193.0,0.0,201.0,610.0,78.0,205.0,205.0,610.0,0.0,0.0,1085.0,0.0,1.0,740.0,193.0,0.0,740.0,345.0,728.2144236618383,475.0,475.0,148.0,0.0,6.0,0.0
0.0,3.0,85.0,16.0,3.0,0.0,0.0,24.0,85.0,0.0,201.0,495.0,53.0,12.0,12.0,494.0,0.0,0.0,730.0,0.0,1.0,84.0,85.0,0.0,0.0,646.0,748.3522878983043,235.0,235.0,17.0,0.0,1.0,0.0
0.0,1.0,97.0,0.0,1.0,0.0,0.0,0.0,97.0,0.0,201.0,411.0,93.0,96.0,96.0,411.0,0.0,1.0,757.0,0.0,0.0,0.0,97.0,0.0,0.0,757.0,744.8895730200537,346.0,346.0,0.0,0.0,3.0,0.0
185.0,2.0,329.0,0.0,2.0,0.0,0.0,0.0,330.0,312.0,201.0,492.0,87.0,0.0,0.0,492.0,0.0,2.0,955.0,0.0,0.0,0.0,329.0,0.0,0.0,955.0,740.9941742754606,463.0,463.0,0.0,0.0,3.0,0.0
114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,509.0,79.0,0.0,0.0,509.0,0.0,1.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,731.8591902788112,134.0,134.0,0.0,1.0,1.0,0.0
623.0,2.0,93.0,0.0,2.0,1.0,0.0,0.0,94.0,312.0,201.0,648.0,85.0,0.0,0.0,648.0,0.0,0.0,935.0,0.0,0.0,0.0,93.0,0.0,0.0,935.0,713.7488285437712,287.0,287.0,0.0,0.0,1.0,0.0
26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,509.0,79.0,0.0,0.0,509.0,0.0,1.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,731.8591902788112,134.0,134.0,0.0,1.0,1.0,0.0
0.0,5.0,0.0,357.0,5.0,0.0,0.0,357.0,0.0,0.0,162.0,1293.0,95.0,24.0,24.0,1293.0,0.0,0.0,1853.0,0.0,1.0,1785.0,0.0,0.0,1785.0,68.0,598.4118605046523,560.0,560.0,357.0,0.0,3.0,0.0
0.0,1.0,154.0,69.0,1.0,1.0,0.0,104.0,154.0,0.0,201.0,506.0,106.0,548.0,548.0,506.0,0.0,0.0,863.0,0.0,1.0,347.0,154.0,0.0,347.0,516.0,1049.1485643210674,357.0,357.0,69.0,0.0,1.0,0.0
